roll,pitch,yaw
-0.108521,0.0920901,-1.85502
-0.108706,0.0935941,-1.85569
-0.108863,0.0950711,-1.85682
-0.108908,0.0958795,-1.85729
-0.109039,0.0965495,-1.85667
-0.109351,0.0976193,-1.85622
-0.109922,0.0983859,-1.85619
-0.110343,0.0988503,-1.85588
-0.110415,0.0992053,-1.85515
-0.110683,0.0997817,-1.85507
-0.111089,0.100201,-1.85546
-0.111066,0.100364,-1.85518
-0.111118,0.10071,-1.85512
-0.111062,0.100862,-1.85518
-0.111134,0.101105,-1.85536
-0.111271,0.101168,-1.85547
-0.111151,0.101076,-1.85547
-0.111307,0.101297,-1.85576
-0.111055,0.101129,-1.85498
-0.111122,0.101151,-1.85455
-0.111355,0.10139,-1.85492
-0.111385,0.101345,-1.85505
-0.11128,0.101594,-1.85502
-0.111208,0.101513,-1.855
-0.111275,0.101562,-1.85512
-0.111454,0.101455,-1.85518
-0.111355,0.101218,-1.85463
-0.111408,0.101269,-1.8546
-0.111634,0.101505,-1.85475
-0.11193,0.101565,-1.85463
-0.111601,0.101619,-1.85425
-0.112143,0.101866,-1.85556
-0.112186,0.102193,-1.85579
-0.112037,0.102355,-1.85512
-0.112163,0.102649,-1.85436
-0.111826,0.102989,-1.85317
-0.114164,0.104737,-1.85402
-0.11579,0.105913,-1.85464
-0.11678,0.107029,-1.85365
-0.116903,0.108016,-1.8535
-0.115615,0.10803,-1.85362
-0.114395,0.107865,-1.85342
-0.112669,0.106984,-1.8528
-0.112743,0.106417,-1.85337
-0.113063,0.105329,-1.85357
-0.113533,0.104578,-1.85298
-0.113959,0.104529,-1.85236
-0.114178,0.104616,-1.85225
-0.113732,0.105108,-1.85084
-0.11401,0.105624,-1.85047
-0.114163,0.106518,-1.85064
-0.114698,0.107418,-1.85159
-0.115224,0.107913,-1.85231
-0.114948,0.108066,-1.85255
-0.114767,0.108206,-1.85325
-0.114674,0.108115,-1.8533
-0.114599,0.10796,-1.85164
-0.114407,0.1075,-1.85126
-0.114948,0.107445,-1.852
-0.114848,0.107279,-1.85106
-0.114575,0.106845,-1.85023
-0.114403,0.106811,-1.85008
-0.114131,0.106482,-1.84815
-0.114061,0.106355,-1.84715
-0.114891,0.106849,-1.84682
-0.115143,0.106642,-1.84559
-0.115158,0.105919,-1.84247
-0.114356,0.105401,-1.83897
-0.114635,0.105485,-1.83821
-0.11491,0.105418,-1.83878
-0.114835,0.105309,-1.83771
-0.1145,0.104858,-1.83713
-0.114357,0.104574,-1.837
-0.114697,0.104377,-1.83742
-0.114871,0.104196,-1.83703
-0.115579,0.104567,-1.83807
-0.115564,0.105061,-1.83778
-0.115283,0.105122,-1.83663
-0.114865,0.104507,-1.83667
-0.115119,0.10442,-1.83826
-0.114654,0.10467,-1.83867
-0.114355,0.104891,-1.83893
-0.114013,0.105075,-1.83961
-0.113651,0.105494,-1.8405
-0.113433,0.105567,-1.84232
-0.113257,0.106022,-1.84297
-0.11329,0.106175,-1.84317
-0.113422,0.105929,-1.84273
-0.113282,0.106054,-1.8419
-0.11353,0.10614,-1.842
-0.113504,0.106305,-1.84064
-0.113776,0.106025,-1.83983
-0.114179,0.106216,-1.84019
-0.114473,0.106628,-1.83973
-0.114457,0.107043,-1.83836
-0.11462,0.106999,-1.83809
-0.114961,0.107204,-1.83895
-0.114708,0.10778,-1.8379
-0.1148,0.107788,-1.83832
-0.115042,0.107927,-1.83936
-0.115068,0.107689,-1.8404
-0.114884,0.107954,-1.8408
-0.114632,0.107734,-1.84077
-0.114781,0.107451,-1.84169
-0.114127,0.107023,-1.8411
-0.113995,0.107226,-1.84147
-0.11387,0.107329,-1.84243
-0.114321,0.107494,-1.84291
-0.113815,0.107363,-1.84152
-0.114595,0.107456,-1.84286
-0.114592,0.107763,-1.84293
-0.114188,0.107599,-1.84165
-0.114418,0.108265,-1.8413
-0.114324,0.1084,-1.84084
-0.114625,0.108066,-1.8411
-0.114621,0.107818,-1.84057
-0.11468,0.107657,-1.83982
-0.114811,0.107721,-1.84068
-0.11458,0.107786,-1.84186
-0.114001,0.108365,-1.84138
-0.113751,0.108216,-1.84173
-0.113542,0.107821,-1.84252
-0.113286,0.107783,-1.84242
-0.113264,0.107516,-1.84262
-0.113842,0.10761,-1.84309
-0.113949,0.108464,-1.84217
-0.114626,0.109034,-1.84207
-0.114037,0.108861,-1.84059
-0.114422,0.108672,-1.84032
-0.113619,0.10811,-1.83897
-0.113727,0.1076,-1.83982
-0.113848,0.107583,-1.841
-0.113371,0.107729,-1.84056
-0.113638,0.107846,-1.8417
-0.113722,0.108548,-1.84133
-0.113455,0.108298,-1.83916
-0.113554,0.10818,-1.83893
-0.113625,0.108129,-1.83951
-0.113638,0.10828,-1.83966
-0.113706,0.108331,-1.84018
-0.11387,0.108777,-1.84081
-0.114015,0.108991,-1.8405
-0.113684,0.108685,-1.83868
-0.11319,0.108026,-1.83791
-0.112745,0.107474,-1.83875
-0.113115,0.107642,-1.84047
-0.1131,0.108286,-1.84031
-0.113313,0.108925,-1.84061
-0.113759,0.109152,-1.84112
-0.113353,0.108999,-1.83917
-0.113246,0.108448,-1.83905
-0.112732,0.108217,-1.84003
-0.112474,0.108129,-1.84067
-0.112531,0.108433,-1.84095
-0.11314,0.109367,-1.84112
-0.113989,0.110203,-1.84153
-0.114256,0.110059,-1.83925
-0.113156,0.109324,-1.83691
-0.11272,0.108477,-1.83808
-0.112755,0.108314,-1.83943
-0.112544,0.108753,-1.83935
-0.112943,0.109228,-1.84093
-0.114222,0.109336,-1.84275
-0.11491,0.108833,-1.84048
-0.112956,0.109812,-1.83652
-0.113841,0.108735,-1.84022
-0.113468,0.107903,-1.84168
-0.112488,0.108719,-1.84301
-0.112255,0.108603,-1.84473
-0.112057,0.108537,-1.84567
-0.112555,0.110482,-1.84292
-0.113124,0.110056,-1.84131
-0.11324,0.108771,-1.84376
-0.113028,0.108219,-1.843
-0.111944,0.107511,-1.84007
-0.11198,0.108198,-1.84226
-0.112806,0.109913,-1.84645
-0.113303,0.110291,-1.84688
-0.112574,0.109866,-1.8415
-0.112512,0.109752,-1.83957
-0.11278,0.108908,-1.84097
-0.112248,0.108704,-1.84049
-0.112205,0.108536,-1.84055
-0.112631,0.109624,-1.84164
-0.112493,0.110408,-1.84132
-0.113324,0.111744,-1.84006
-0.11344,0.11222,-1.83833
-0.113444,0.111122,-1.83748
-0.112704,0.110217,-1.83745
-0.112405,0.110522,-1.83848
-0.11197,0.111222,-1.84032
-0.112846,0.112137,-1.84297
-0.11218,0.113061,-1.84202
-0.113054,0.114152,-1.84083
-0.112871,0.113842,-1.83885
-0.113152,0.113257,-1.83807
-0.112624,0.112453,-1.83874
-0.112898,0.112364,-1.84015
-0.112228,0.112184,-1.84053
-0.113093,0.11307,-1.84166
-0.112758,0.114194,-1.8409
-0.113517,0.115106,-1.84086
-0.11216,0.113259,-1.84124
-0.112558,0.113596,-1.84618
-0.113051,0.114556,-1.84594
-0.112028,0.113697,-1.84124
-0.113286,0.114353,-1.84043
-0.112522,0.11373,-1.84012
-0.111909,0.11273,-1.84081
-0.112273,0.112277,-1.84169
-0.111809,0.112605,-1.84137
-0.112264,0.112994,-1.8432
-0.112501,0.114151,-1.84504
-0.112051,0.114884,-1.84462
-0.112341,0.11616,-1.84409
-0.112952,0.117425,-1.84471
-0.114093,0.118917,-1.84343
-0.114647,0.120989,-1.84181
-0.114805,0.124061,-1.83845
-0.116462,0.128646,-1.83813
-0.115456,0.134786,-1.82909
-0.115236,0.140044,-1.82543
-0.117395,0.147912,-1.81792
-0.11791,0.15434,-1.81388
-0.122587,0.160701,-1.80967
-0.121299,0.171782,-1.81063
-0.112821,0.18049,-1.79954
-0.0968961,0.187416,-1.80811
-0.0986034,0.177431,-1.83231
-0.0976828,0.148306,-1.87531
-0.117102,0.131206,-1.85348
-0.11171,0.146614,-1.88772
-0.098645,0.176907,-1.9154
-0.0836313,0.183282,-1.89636
-0.0024038,0.185009,-1.93316
0.0724152,0.224857,-1.91268
0.0806024,0.232378,-1.90515
0.115845,0.244871,-1.89358
0.149342,0.244477,-1.92789
0.156402,0.21706,-1.96067
0.18197,0.267099,-2.028
0.118105,0.301088,-1.99988
0.020441,0.326209,-1.93318
0.0437659,0.346674,-1.91657
0.111972,0.354751,-1.9055
0.0984293,0.403796,-1.81962
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.0553481,0.0108355,-1.38731
0.168715,-0.328488,-1.71078
0.1691,-0.327418,-1.71346
0.169576,-0.325853,-1.71472
0.169353,-0.323657,-1.71588
0.16895,-0.321779,-1.71652
0.168145,-0.320899,-1.71754
0.168106,-0.319331,-1.71903
0.168393,-0.318613,-1.71914
0.169019,-0.318191,-1.71972
0.169963,-0.316985,-1.72104
0.169411,-0.315502,-1.72102
0.168792,-0.313705,-1.72242
0.168181,-0.312152,-1.72414
0.167652,-0.311498,-1.72507
0.168807,-0.310444,-1.727
0.169422,-0.309516,-1.72538
0.168809,-0.309493,-1.72353
0.168374,-0.30747,-1.72555
0.166746,-0.304483,-1.72635
0.166696,-0.302313,-1.72709
0.16723,-0.299706,-1.72726
0.166593,-0.295084,-1.726
0.163729,-0.293314,-1.72364
0.161047,-0.292023,-1.72371
0.158438,-0.290009,-1.72485
0.157792,-0.287668,-1.7259
0.158242,-0.285473,-1.72622
0.159512,-0.283413,-1.72582
0.159993,-0.280938,-1.72508
0.16297,-0.279944,-1.7224
0.162181,-0.275146,-1.71778
0.15871,-0.271401,-1.71184
0.15155,-0.265914,-1.70247
0.122011,-0.254677,-1.66911
0.0828562,-0.252824,-1.63753
0.0237154,-0.231331,-1.57596
-0.0318594,-0.173567,-1.47531
-0.121113,-0.12477,-1.39325
-0.206174,-0.0220237,-1.31127
-0.344068,0.0695297,-1.13625
-0.368461,0.198628,-1.04325
-0.373705,0.274051,-0.933015
-0.359341,0.310645,-0.83423
-0.361787,0.295459,-0.792608
-0.337248,0.296372,-0.715285
-0.299214,0.287733,-0.695172
-0.320829,0.283199,-0.66238
-0.315376,0.294235,-0.575027
-0.297206,0.298244,-0.534363
-0.34599,0.215232,-0.456186
-0.294274,0.239164,-0.462707
-0.24657,0.256691,-0.514465
-0.192704,0.291087,-0.583257
-0.174022,0.293536,-0.600491
-0.1804,0.287278,-0.589616
-0.182682,0.285186,-0.585791
-0.17931,0.287376,-0.590219
-0.179973,0.286919,-0.589397
-0.17946,0.287297,-0.590043
-0.179419,0.28743,-0.590279
-0.179491,0.287662,-0.590567
-0.179546,0.287888,-0.590981
-0.17953,0.288086,-0.59123
-0.179507,0.288276,-0.591487
-0.179553,0.288437,-0.591739
-0.179584,0.288558,-0.591845
-0.179613,0.288604,-0.591942
-0.179596,0.288704,-0.592051
-0.179636,0.288758,-0.592115
-0.179598,0.288811,-0.592238
-0.17964,0.288813,-0.592246
-0.179506,0.288935,-0.592396
-0.179534,0.289015,-0.592498
-0.179555,0.28903,-0.592591
-0.179545,0.289043,-0.59264
-0.179496,0.289082,-0.592684
-0.179495,0.289126,-0.592743
-0.179513,0.289157,-0.592825
-0.179489,0.289194,-0.592902
-0.179451,0.289246,-0.592944
-0.179419,0.289299,-0.593022
-0.179381,0.289332,-0.593062
-0.179356,0.289379,-0.593075
-0.179347,0.289415,-0.593142
-0.179312,0.289451,-0.593192
-0.179302,0.289454,-0.593223
-0.17933,0.289484,-0.593307
-0.179326,0.289476,-0.59334
-0.179319,0.289484,-0.59339
-0.179279,0.28951,-0.593398
-0.179288,0.289481,-0.593447
-0.179259,0.289499,-0.593491
-0.179215,0.289517,-0.593532
-0.179192,0.28956,-0.593536
-0.179174,0.289566,-0.593551
-0.179179,0.28957,-0.593579
-0.179173,0.289578,-0.593622
-0.179143,0.289638,-0.593667
-0.179122,0.289595,-0.593695
-0.179126,0.289605,-0.59371
-0.179114,0.289608,-0.593733
-0.179081,0.289621,-0.593747
-0.179073,0.289623,-0.593816
-0.17904,0.289647,-0.593837
-0.179045,0.28963,-0.593884
-0.179039,0.289665,-0.593924
-0.179005,0.28969,-0.593959
-0.178969,0.289714,-0.593955
-0.178945,0.289721,-0.593962
-0.17895,0.289727,-0.593979
-0.178929,0.289737,-0.594016
-0.178932,0.289775,-0.594019
-0.178946,0.28979,-0.59402
-0.178925,0.289813,-0.59406
-0.178907,0.289831,-0.594067
-0.178898,0.289863,-0.594067
-0.178864,0.289852,-0.594091
-0.178845,0.289852,-0.594078
-0.178809,0.289863,-0.594104
-0.178786,0.28986,-0.594121
-0.178786,0.289827,-0.594158
-0.178775,0.289849,-0.594168
-0.178765,0.289849,-0.594183
-0.178758,0.28986,-0.594205
-0.178764,0.289869,-0.594245
-0.178755,0.289862,-0.594282
-0.178721,0.289882,-0.594262
-0.1787,0.289857,-0.59426
-0.178682,0.289865,-0.594271
-0.178681,0.289884,-0.594292
-0.178677,0.289885,-0.594318
-0.178669,0.289903,-0.594348
-0.178603,0.289916,-0.594335
-0.178579,0.289924,-0.594342
-0.178553,0.289954,-0.594342
-0.178533,0.289988,-0.594333
-0.178569,0.289991,-0.594349
-0.178539,0.289999,-0.594351
-0.178523,0.290055,-0.594352
-0.178509,0.290073,-0.59432
-0.178513,0.290048,-0.59432
-0.178522,0.290043,-0.594332
-0.178509,0.290063,-0.594314
-0.178485,0.290083,-0.594317
-0.178512,0.290064,-0.59434
-0.178487,0.290031,-0.594361
-0.178465,0.290045,-0.594371
-0.178482,0.290025,-0.594372
-0.178453,0.290029,-0.594379
-0.178445,0.290027,-0.594368
-0.17843,0.290042,-0.59436
-0.178392,0.29004,-0.594366
-0.178346,0.290063,-0.594315
-0.178333,0.290071,-0.594278
-0.178344,0.290076,-0.594293
-0.178321,0.290101,-0.594234
-0.178317,0.29009,-0.594227
-0.178341,0.290088,-0.594229
-0.178351,0.290075,-0.594256
-0.178361,0.290065,-0.594231
-0.178369,0.290083,-0.594265
-0.178372,0.29005,-0.594288
-0.178393,0.290036,-0.59427
-0.178378,0.289997,-0.594292
-0.178388,0.290023,-0.594283
-0.178367,0.290016,-0.594314
-0.17837,0.290017,-0.594344
-0.178356,0.290018,-0.594347
-0.178348,0.290005,-0.594334
-0.178365,0.289985,-0.594346
-0.178357,0.289991,-0.594326
-0.178385,0.290014,-0.594338
-0.178382,0.290011,-0.594338
-0.178343,0.290013,-0.594319
-0.178348,0.290011,-0.594344
-0.178331,0.29002,-0.59433
-0.178336,0.290028,-0.59434
-0.178339,0.290033,-0.59437
-0.178366,0.290029,-0.594376
-0.178359,0.290018,-0.594412
-0.178333,0.290031,-0.5944
-0.17833,0.290008,-0.594412
-0.17831,0.289977,-0.594384
-0.178303,0.289966,-0.594422
-0.178298,0.289972,-0.594431
-0.178336,0.289965,-0.59446
-0.17829,0.289961,-0.594477
-0.17829,0.289961,-0.594473
-0.178297,0.289952,-0.594469
-0.178294,0.289954,-0.594511
-0.178304,0.289969,-0.594557
-0.178293,0.289976,-0.594537
-0.178342,0.28996,-0.594533
-0.178352,0.289943,-0.594523
-0.178327,0.289952,-0.594567
-0.178322,0.289948,-0.594591
-0.178322,0.289938,-0.594595
-0.178306,0.289907,-0.594604
-0.178303,0.289896,-0.594608
-0.178311,0.289899,-0.594592
-0.17832,0.289869,-0.594576
-0.178343,0.289838,-0.594618
-0.178313,0.289816,-0.594606
-0.178273,0.289825,-0.594559
-0.178272,0.289834,-0.594615
-0.178251,0.289818,-0.594591
-0.178223,0.289853,-0.594572
-0.178228,0.289835,-0.594594
-0.178197,0.28985,-0.594599
-0.178164,0.289833,-0.594598
-0.178139,0.289832,-0.594603
-0.178135,0.289801,-0.594613
-0.178109,0.289784,-0.594611
-0.178069,0.289755,-0.5946
-0.178061,0.289728,-0.59461
-0.178057,0.289728,-0.594596
-0.178043,0.289756,-0.594597
-0.178011,0.289766,-0.594603
-0.17805,0.289756,-0.594618
-0.178029,0.289744,-0.594643
-0.178023,0.289726,-0.594637
-0.177995,0.28972,-0.594641
-0.178004,0.289699,-0.594644
-0.177985,0.28969,-0.594658
-0.17797,0.289717,-0.594652
-0.177988,0.289714,-0.594639
-0.178003,0.289711,-0.594635
-0.178047,0.289721,-0.594658
-0.178048,0.289716,-0.594672
-0.17807,0.289699,-0.594651
-0.178082,0.289709,-0.594683
-0.178062,0.28968,-0.594709
-0.178081,0.289685,-0.594668
-0.178054,0.289699,-0.594687
-0.178067,0.289695,-0.594674
-0.178095,0.289706,-0.594651
-0.178079,0.289711,-0.594662
-0.178087,0.289701,-0.594644
-0.178104,0.289669,-0.594647
-0.178122,0.289716,-0.594618
-0.178116,0.289744,-0.594588
-0.178151,0.289775,-0.594594
-0.178172,0.289771,-0.594586
-0.178187,0.289779,-0.594628
-0.178216,0.289803,-0.59469
-0.178235,0.289828,-0.594705
-0.178306,0.289878,-0.594749
-0.17831,0.289928,-0.594792
-0.178358,0.289937,-0.594821
-0.178358,0.28992,-0.594849
-0.178353,0.289941,-0.594837
-0.178341,0.289948,-0.594839
-0.17835,0.289895,-0.594844
-0.178336,0.289882,-0.594854
-0.178354,0.289905,-0.594839
-0.178354,0.289859,-0.594852
-0.178372,0.289839,-0.594866
-0.178353,0.289807,-0.594832
-0.178337,0.289805,-0.594801
-0.178336,0.28981,-0.594794
-0.178317,0.289797,-0.5948
-0.178298,0.289759,-0.594808
-0.178301,0.289749,-0.594822
-0.178309,0.289753,-0.594842
-0.178302,0.289746,-0.5949
-0.178306,0.289743,-0.594951
-0.178324,0.289742,-0.59497
-0.178314,0.289746,-0.594969
-0.178323,0.289752,-0.594943
-0.178319,0.289748,-0.594939
-0.178281,0.289747,-0.59491
-0.178268,0.289764,-0.594874
-0.17825,0.289758,-0.594846
-0.178247,0.289747,-0.594825
-0.178265,0.289737,-0.594811
-0.178281,0.289709,-0.594816
-0.178308,0.289683,-0.594824
-0.178323,0.289687,-0.594817
-0.178327,0.289673,-0.594847
-0.178355,0.289641,-0.594839
-0.178377,0.289635,-0.594868
-0.178384,0.289678,-0.594873
-0.178388,0.289678,-0.594873
-0.178374,0.289688,-0.594872
-0.178347,0.289694,-0.594857
-0.178348,0.289669,-0.594863
-0.178352,0.289653,-0.594848
-0.178331,0.289663,-0.594878
-0.17832,0.289633,-0.594864
-0.178308,0.289619,-0.594875
-0.178289,0.289611,-0.594896
-0.178251,0.289626,-0.594911
-0.178246,0.289619,-0.594903
-0.178212,0.289619,-0.594864
-0.178208,0.289639,-0.594852
-0.178173,0.289616,-0.594866
-0.178188,0.28959,-0.594868
-0.178186,0.289594,-0.594861
-0.17818,0.289571,-0.594844
-0.17815,0.289567,-0.594818
-0.178155,0.289522,-0.594796
-0.178187,0.289478,-0.594811
-0.178178,0.289451,-0.594809
-0.17817,0.289455,-0.594823
-0.178144,0.289472,-0.594806
-0.178122,0.289483,-0.594797
-0.178114,0.289469,-0.594843
-0.178129,0.28945,-0.594834
-0.178122,0.289459,-0.594799
-0.17811,0.289464,-0.594789
-0.17813,0.289454,-0.594804
-0.178128,0.289412,-0.594809
-0.178088,0.289401,-0.594793
-0.178091,0.28939,-0.594804
-0.178073,0.289364,-0.59481
-0.178058,0.289339,-0.5948
-0.178025,0.289329,-0.594814
-0.177997,0.289334,-0.59481
-0.178016,0.289339,-0.594838
-0.17804,0.289316,-0.594833
-0.178006,0.289305,-0.594807
-0.178014,0.289308,-0.594796
-0.178016,0.289306,-0.594808
-0.177997,0.289304,-0.59482
-0.177991,0.289307,-0.594843
-0.178014,0.289313,-0.594868
-0.178032,0.289254,-0.594896
-0.178037,0.289271,-0.59491
-0.178042,0.289225,-0.594874
-0.178035,0.289209,-0.59485
-0.17801,0.289201,-0.594828
-0.177978,0.289193,-0.59484
-0.177978,0.28918,-0.594842
-0.177962,0.28916,-0.594822
-0.177959,0.28917,-0.594821
-0.177925,0.289179,-0.594781
-0.177936,0.289175,-0.59481
-0.177959,0.289197,-0.594817
-0.177956,0.289243,-0.594806
-0.177953,0.289271,-0.594794
-0.17798,0.289253,-0.594793
-0.177991,0.289268,-0.594771
-0.178016,0.289314,-0.594774
-0.178049,0.289325,-0.59481
-0.178025,0.289327,-0.594801
-0.178029,0.289365,-0.594822
-0.178011,0.289399,-0.59481
-0.177999,0.289413,-0.594795
-0.177997,0.289395,-0.59481
-0.178025,0.28941,-0.594837
-0.178027,0.289431,-0.59483
-0.178,0.289414,-0.594836
-0.177986,0.289443,-0.59485
-0.178005,0.289445,-0.594863
-0.178022,0.289447,-0.594851
-0.178025,0.289488,-0.594851
-0.178007,0.289498,-0.59487
-0.178002,0.289506,-0.594882
-0.178024,0.289504,-0.594923
-0.177996,0.289513,-0.594889
-0.177997,0.289549,-0.594881
-0.177991,0.289588,-0.594881
-0.177949,0.289612,-0.594884
-0.177933,0.289632,-0.594873
-0.177904,0.28963,-0.594879
-0.177908,0.289629,-0.594896
-0.177907,0.289648,-0.594945
-0.177891,0.289647,-0.594936
-0.177869,0.289629,-0.594947
-0.177845,0.289633,-0.594933
-0.177829,0.289631,-0.594925
-0.177843,0.289613,-0.594905
-0.177836,0.289629,-0.594905
-0.177831,0.289613,-0.594909
-0.177851,0.289616,-0.594934
-0.177871,0.2896,-0.594945
-0.177877,0.289612,-0.594982
-0.177866,0.289628,-0.594923
-0.177884,0.289596,-0.594936
-0.177885,0.2896,-0.594924
-0.177896,0.289625,-0.59491
-0.177896,0.289614,-0.594913
-0.177867,0.289637,-0.594907
-0.177863,0.28966,-0.594938
-0.177842,0.289716,-0.594903
-0.177837,0.289715,-0.594906
-0.177816,0.289727,-0.594897
-0.177811,0.289728,-0.594928
-0.177831,0.289731,-0.594913
-0.177826,0.289707,-0.594929
-0.177817,0.289687,-0.594935
-0.177842,0.289672,-0.594934
-0.177819,0.289687,-0.594924
-0.177841,0.289663,-0.59493
-0.177851,0.289684,-0.594946
-0.177878,0.289689,-0.594973
-0.177868,0.28973,-0.594946
-0.177845,0.289773,-0.594927
-0.177865,0.289781,-0.594899
-0.177884,0.289797,-0.59492
-0.177875,0.289788,-0.594926
-0.177898,0.289799,-0.594919
-0.177898,0.289783,-0.594924
-0.177908,0.289787,-0.594922
-0.177942,0.289796,-0.594951
-0.177938,0.289779,-0.594955
-0.177924,0.289773,-0.594957
-0.17792,0.289776,-0.594976
-0.177916,0.289804,-0.594966
-0.177935,0.28981,-0.594979
-0.177952,0.28984,-0.595007
-0.177957,0.289864,-0.595004
-0.177975,0.289868,-0.595035
-0.178002,0.289865,-0.59505
-0.177989,0.289855,-0.595042
-0.177959,0.289867,-0.595048
-0.17797,0.289889,-0.595042
-0.177963,0.289894,-0.595061
-0.177975,0.289912,-0.595062
-0.178,0.289914,-0.595086
-0.177976,0.28992,-0.59507
-0.177972,0.289918,-0.5951
-0.177977,0.289956,-0.595088
-0.177982,0.290002,-0.595064
-0.178023,0.290048,-0.595077
-0.178036,0.290046,-0.595115
-0.178034,0.290056,-0.59512
-0.178061,0.29006,-0.595106
-0.178072,0.290061,-0.595109
-0.178059,0.290067,-0.595113
-0.178047,0.290088,-0.595103
-0.178064,0.290091,-0.595111
-0.178055,0.290086,-0.595114
-0.178086,0.29009,-0.595127
-0.178071,0.290132,-0.595119
-0.178072,0.290178,-0.595106
-0.178069,0.290199,-0.595097
-0.178075,0.290233,-0.595087
-0.178086,0.29022,-0.595104
-0.178068,0.290233,-0.595069
-0.178092,0.29026,-0.595059
-0.178103,0.29029,-0.595061
-0.178074,0.290279,-0.59504
-0.178082,0.290283,-0.595061
-0.178112,0.290268,-0.595066
-0.178108,0.290281,-0.595026
-0.178109,0.290288,-0.595007
-0.178091,0.290288,-0.594971
-0.17809,0.290284,-0.594934
-0.178076,0.290282,-0.594942
-0.178033,0.290299,-0.594945
-0.178,0.290304,-0.594916
-0.178011,0.290299,-0.59495
-0.177988,0.290299,-0.594922
-0.177963,0.290323,-0.594924
-0.178155,0.290187,-0.594675
-0.0778858,0.200187,-0.601049
0.0928104,0.0685843,-0.624648
0.0927576,0.0555351,-0.617157
0.0570162,0.0332608,-0.642612
0.0495839,-0.0317665,-0.752194
-0.00927486,-0.13711,-0.893427
-0.00574301,-0.250104,-0.994033
0.0118164,-0.29048,-1.08294
0.0384818,-0.330526,-1.15604
0.0750032,-0.371825,-1.23834
0.138475,-0.413181,-1.33823
0.193917,-0.481962,-1.42993
0.253662,-0.585913,-1.50006
0.329471,-0.692784,-1.59285
0.47178,-0.766359,-1.7489
0.596218,-0.82155,-1.8724
0.682894,-0.856084,-1.93932
0.765143,-0.856817,-2.0173
0.84671,-0.880877,-2.08782
0.944961,-0.893972,-2.15817
1.02243,-0.901122,-2.21246
1.02725,-0.909524,-2.22031
0.985725,-0.919596,-2.18535
0.9619,-0.920612,-2.16288
0.980414,-0.915134,-2.17667
0.987156,-0.918607,-2.17409
0.986035,-0.918786,-2.1698
0.972433,-0.919338,-2.15393
0.94529,-0.917827,-2.13104
0.936563,-0.915522,-2.11847
0.92613,-0.910315,-2.1044
0.899222,-0.900507,-2.07285
0.861997,-0.885378,-2.03242
0.846611,-0.87774,-2.01562
0.838377,-0.86646,-2.00459
0.818488,-0.848583,-1.98292
0.795897,-0.835357,-1.95804
0.76659,-0.827163,-1.92725
0.710738,-0.809956,-1.86501
0.642135,-0.776755,-1.77989
0.573308,-0.750128,-1.71469
0.524261,-0.695025,-1.64832
0.486973,-0.636432,-1.6024
0.439677,-0.582125,-1.56346
0.396821,-0.513818,-1.54104
0.326592,-0.450076,-1.51233
0.328121,-0.371657,-1.429
0.270971,-0.281767,-1.32726
0.272072,-0.2274,-1.30475
0.265234,-0.101999,-1.28052
0.258735,0.0373151,-1.19244
0.237532,0.161577,-1.1381
0.220126,0.216169,-1.0857
0.246386,0.27042,-1.04368
0.243013,0.307214,-1.04438
0.246337,0.300381,-1.03129
0.240185,0.294024,-1.03483
0.245856,0.274028,-1.03876
0.241727,0.268576,-1.04614
0.245691,0.257196,-1.05535
0.244711,0.252102,-1.06007
0.240868,0.26201,-1.05811
0.235698,0.280263,-1.05705
0.234622,0.289609,-1.05469
0.233244,0.292284,-1.06057
0.234337,0.298333,-1.06006
0.233042,0.302733,-1.05906
0.232019,0.308114,-1.05928
0.221951,0.291633,-1.0403
0.170807,0.271367,-0.959761
0.0949556,0.242052,-0.831804
0.0102581,0.225218,-0.708264
-0.0853903,0.203238,-0.585664
-0.171044,0.188501,-0.468385
-0.254399,0.170044,-0.365188
-0.332723,0.162455,-0.229193
-0.403397,0.174108,-0.116899
-0.459223,0.183852,-0.0272792
-0.500389,0.224349,0.0558874
-0.530245,0.256941,0.117551
-0.547255,0.278962,0.166204
-0.561954,0.292609,0.191509
-0.564406,0.298849,0.201323
-0.564493,0.280855,0.190326
-0.557604,0.281051,0.184542
-0.550875,0.278689,0.17514
-0.536672,0.26655,0.150693
-0.508187,0.249141,0.10327
-0.457559,0.220811,0.0241513
-0.387326,0.19272,-0.090981
-0.305735,0.173019,-0.238186
